time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
2.041821985399991274e+07 -4.694792097243439821e-01 9.318362524743042941e-02 -1.081411452260339356e-01 6.754182262287760530e+00 5.730293645596701291e-01 7.420158135431942803e+00 3.111914062500000000e+01 3.048899471759796143e-01 1.069199323654174805e+00 1.028462290763854758e+00 6.088452041149139404e-02 1.943394690752029141e-01 3.736886382102966309e-01 9.049209952354432263e-01
2.042655285399991274e+07 -4.688773348773854210e-01 6.325785237988301724e-02 -8.208101337872518444e-02 7.745497203272292630e+00 1.128113539490791961e+00 7.741184042996755110e+00 3.108203125000000000e+01 3.056848943233489435e-01 1.069278955459594727e+00 1.028328776359558105e+00 6.054427102208131961e-02 1.950760334730148315e-01 3.714048862457275391e-01 9.057252407073974609e-01
2.043488585399991274e+07 -4.652887487919444842e-01 5.434499906889828091e-02 -2.950300288025003298e-02 7.140627069790205894e+00 9.390958894142440450e-01 7.161877772853463497e+00 3.109179687500000000e+01 3.064196407794952393e-01 1.069413781166076660e+00 1.028230667114257812e+00 5.985900014638895206e-02 1.960351765155792791e-01 3.693042397499083362e-01 9.064224362373352051e-01
2.044321985399991274e+07 -4.618279150334864691e-01 6.874691602396765244e-02 -1.210511284776213080e-02 6.685774330524904663e+00 6.633565535931139623e-01 6.957887853062703520e+00 3.109179687500000000e+01 3.070684373378753662e-01 1.069598674774169922e+00 1.028120875358581543e+00 5.927857011556630917e-02 1.965664923191071667e-01 3.673461675643920898e-01 9.071407914161682129e-01
2.045155285399991274e+07 -4.517242961530035239e-01 7.332029237330899007e-02 9.007470500337644639e-03 6.805788245898334310e+00 2.105362922124359992e-01 6.735403256943454764e+00 3.113085937500000000e+01 3.076699376106262207e-01 1.069808602333068848e+00 1.027995467185973899e+00 5.848642066121100686e-02 1.970605403184891580e-01 3.654945790767668568e-01 9.078326821327208362e-01
2.045988685399991274e+07 -4.885139253958196148e-01 -2.481325553761874747e-02 4.511047320610176575e-02 7.109423451793112747e+00 2.141218312097775966e-01 7.020376387783456629e+00 3.109570312500000000e+01 3.082196414470672607e-01 1.070057511329650879e+00 1.027859330177307129e+00 5.749682337045664005e-02 1.973981708288193582e-01 3.637011051177978516e-01 9.085425138473510742e-01
2.046821985399991274e+07 -5.004803316413398706e-01 -3.360433709912483136e-02 5.782998812232755664e-02 7.540273407983726806e+00 4.091765314991643310e-01 8.138167774517020447e+00 3.110546875000000000e+01 3.087179362773895264e-01 1.070299625396728294e+00 1.027734160423278809e+00 5.636466294527059384e-02 1.976776868104935525e-01 3.620375990867615301e-01 9.092168211936947353e-01
2.047655285399991274e+07 -4.608634118198681739e-01 2.043313932767851920e-02 4.778571931004096246e-02 7.247439454472558218e+00 4.260627898506457734e-01 7.547382399319889856e+00 3.106640625000000000e+01 3.091663122177124023e-01 1.070601701736449973e+00 1.027652382850646751e+00 5.495479702949523926e-02 1.982248276472091952e-01 3.604000806808471125e-01 9.098343849182130016e-01
2.048488585399991274e+07 -4.751110188421859282e-01 -7.816137223316950433e-02 7.887667046360934131e-02 6.745781288211619042e+00 4.778919600720292205e-01 6.590349420849183737e+00 3.106640625000000000e+01 3.095465004444122314e-01 1.070915937423706055e+00 1.027574062347412109e+00 5.348725989460945129e-02 1.985945254564285556e-01 3.588441312313078724e-01 9.104560017585753284e-01
2.049321985399991274e+07 -4.828484137994091818e-01 -1.107142014465709867e-01 1.023238178641923957e-01 7.020613154416774471e+00 3.441921114640155155e-01 7.177908399515509963e+00 3.110742187500000000e+01 3.098477423191070557e-01 1.071266055107116699e+00 1.027508020401000755e+00 5.202530324459070377e-02 1.988005191087723611e-01 3.573826253414152943e-01 9.110704660415648304e-01
2.050155285399991274e+07 -4.352837138730936695e-01 -1.217804259885542778e-01 9.792688582691454202e-02 7.516270624909041409e+00 2.020424429447248427e-01 7.948144799591203125e+00 3.106250000000000000e+01 3.100877404212952215e-01 1.071607708930969238e+00 1.027468442916869895e+00 5.057073011994351469e-02 1.988449543714523871e-01 3.560232222080230713e-01 9.116746783256529651e-01
2.050988685399991274e+07 -3.668595588534417362e-01 -1.556033807937854674e-01 8.989937487206259292e-02 7.492267841834355124e+00 5.838015213245536517e-01 7.527453414256025432e+00 3.106054687500000000e+01 3.102624416351318359e-01 1.071914911270141602e+00 1.027440667152404785e+00 4.934057593345636539e-02 1.984511613845825473e-01 3.547673225402830921e-01 9.123172760009763405e-01
2.051821985399991274e+07 -3.322202237915596323e-01 -1.795437505064675088e-01 1.041381942978838460e-01 7.261841124317369278e+00 6.006821680913919659e-01 6.932273839089400980e+00 3.106054687500000000e+01 3.103699386119842529e-01 1.072239518165588379e+00 1.027479648590087891e+00 4.788747429847716591e-02 1.982406228780747293e-01 3.537101149559020996e-01 9.128507971763609730e-01
2.052655285399991274e+07 -2.839969153543273062e-01 -2.243855238757438697e-01 1.445899413753863050e-01 6.714577670214527672e+00 3.454239103167648928e-01 6.657848622854042553e+00 3.108789062500000000e+01 3.104220628738403875e-01 1.072540640830993652e+00 1.027523040771484375e+00 4.641613364219659976e-02 1.978567242622376321e-01 3.528487384319305420e-01 9.133433699607848011e-01
2.053488585399991274e+07 -2.388316970500622693e-01 -2.419024887264725199e-01 1.560526166749645893e-01 7.428660466686436870e+00 1.779647106466825113e-01 7.621383352835758629e+00 3.110546875000000000e+01 3.103947937488555908e-01 1.072841405868530273e+00 1.027613997459411621e+00 4.511791467666621119e-02 1.973518431186676858e-01 3.521719872951507568e-01 9.137786626815794788e-01
2.054321985399991274e+07 -1.675109436836983712e-01 -2.484962612975777640e-01 1.447495870259070117e-01 7.337449891002630231e+00 -7.733455486187811034e-02 7.163105173738321341e+00 3.111718750000000000e+01 3.103018403053284247e-01 1.073127508163451926e+00 1.027748346328735130e+00 4.388104006648074068e-02 1.965194046497344693e-01 3.516977131366729736e-01 9.142009019851683460e-01
2.055155285399991274e+07 -1.377920120488335121e-01 -2.683859335361314380e-01 1.547298526344976222e-01 7.036214963415321044e+00 -4.117905302512248067e-02 6.898066643042060520e+00 3.111914062500000000e+01 3.101685643196105402e-01 1.073370933532714844e+00 1.027876973152160645e+00 4.285442456603044681e-02 1.954140961170197643e-01 3.514120876789093018e-01 9.145962595939635120e-01
2.055988585399991274e+07 -8.697316841872625159e-02 -2.893692218634290603e-01 1.699077679329815127e-01 6.883797290891063625e+00 -3.181498639537338469e-01 6.718087689719618005e+00 3.111914062500000000e+01 3.099848926067351740e-01 1.073630690574645996e+00 1.028083562850951926e+00 4.150028526782995053e-02 1.945291906595230935e-01 3.513044118881225031e-01 9.148886799812316895e-01
2.056821985399991274e+07 -5.388232352709408646e-02 -3.131840439660021347e-01 1.559822177066745030e-01 7.530672294753852469e+00 -4.470660442195176776e-01 7.367481990821878490e+00 3.108007812500000000e+01 3.097501099109649658e-01 1.073848009109497070e+00 1.028314471244812012e+00 4.025166854262345745e-02 1.935333907604218084e-01 3.513682186603546143e-01 9.151312112808227539e-01
2.057655285399991274e+07 -3.161051484657995819e-02 -3.202440569318630859e-01 1.386359834003354774e-01 7.669888436587033453e+00 -5.325824782233180565e-01 7.437294633863838378e+00 3.109570312500000000e+01 3.094740808010101318e-01 1.073994159698486328e+00 1.028586149215698242e+00 3.905800357460976341e-02 1.924319118261338113e-01 3.516105115413665771e-01 9.153220653533935547e-01
2.058488685399991274e+07 2.589470191186327153e-04 -3.611060937892883738e-01 1.180315298401040242e-01 7.216235836475466847e+00 -5.843257480336194742e-01 6.795872495523532564e+00 3.108007812500000000e+01 3.091427087783813477e-01 1.074090838432312012e+00 1.028902411460876465e+00 3.802274540066719055e-02 1.911920607089996893e-01 3.519765138626098078e-01 9.154847860336303711e-01
2.059321985399991274e+07 1.943271746081937437e-02 -3.977803781761319879e-01 1.187244843454269422e-01 7.577477721749489525e+00 -6.072395600700813967e-01 6.960146146049115856e+00 3.109375000000000000e+01 3.088304400444030762e-01 1.074111819267272727e+00 1.029214978218078613e+00 3.706398233771319300e-02 1.899249851703644354e-01 3.522813916206358753e-01 9.156706333160400391e-01
2.060155285399991274e+07 3.610692912310251718e-02 -4.173489362080016751e-01 1.102937169565008368e-01 7.810304717573945510e+00 -7.060114970056057260e-01 7.060404252108041234e+00 3.109375000000000000e+01 3.084370791912078857e-01 1.074058294296264648e+00 1.029562830924987571e+00 3.637832403182977847e-02 1.882178038358688910e-01 3.528498709201812744e-01 9.158316254615783691e-01
2.060988585399991274e+07 7.091226569999678486e-02 -4.680048437962320840e-01 8.269989501756913608e-02 7.727495115966278583e+00 -9.673329204446818874e-01 6.777174754244088994e+00 3.109960937500000000e+01 3.080000579357147217e-01 1.073965311050415039e+00 1.029965877532958762e+00 3.588763996958732605e-02 1.863411366939544678e-01 3.534587919712064985e-01 9.160000085830688477e-01
2.061821985399991274e+07 9.767930556868119341e-02 -5.106989270959687577e-01 7.797149673466417796e-02 7.696291497969187212e+00 -7.626024288060908596e-01 6.396629510706140387e+00 3.107617187500000000e+01 3.075513541698455811e-01 1.073794722557067871e+00 1.030422806739807129e+00 3.548141196370113715e-02 1.843492984771729626e-01 3.541192710399628241e-01 9.161636829376220703e-01
2.062655285399991274e+07 1.040936939480811146e-01 -5.286411769506156322e-01 8.384434071446880687e-02 7.737096229196153807e+00 -7.035963531752025268e-01 6.433655880256096360e+00 3.111718750000000000e+01 3.071272075176239014e-01 1.073553323745727539e+00 1.030898094177246094e+00 3.497834503650659732e-02 1.825617104768753607e-01 3.547598719596862793e-01 9.162931442260742188e-01
2.063488685399991274e+07 1.029504738878581627e-01 -5.671865739140615759e-01 9.516943410384880175e-02 8.172746742001704590e+00 -7.301296974621350744e-01 6.508727609731188579e+00 3.109960937500000000e+01 3.066445887088776190e-01 1.073231816291809082e+00 1.031442880630493164e+00 3.431661054491991214e-02 1.802347153425217230e-01 3.556699752807616632e-01 9.164260029792784534e-01
2.064321985399991274e+07 8.906036203858473665e-02 -6.150271174674838415e-01 1.025832474821412044e-01 7.954321416022060554e+00 -7.156586908561460847e-01 6.159080502738170537e+00 3.109960937500000000e+01 3.061724901199340820e-01 1.072831273078918457e+00 1.031989216804504395e+00 3.386535122990608215e-02 1.778360754251481213e-01 3.565719127655028742e-01 9.165610074996947132e-01
2.065155285399991274e+07 7.464556638442662595e-02 -6.333617700761903224e-01 1.118451915576279820e-01 8.041931574244667758e+00 -8.324817776405359915e-01 6.176722350624663349e+00 3.113671875000000000e+01 3.057397007942200262e-01 1.072388529777526855e+00 1.032550334930419922e+00 3.324045985937124081e-02 1.754197180271149514e-01 3.573733866214752197e-01 9.167372584342956543e-01
