time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.814004263229999542e+08 -1.197299394310807008e+00 -2.084256149256224766e-01 3.078682448448799569e-01 8.672004629955173627e+00 3.694351985150085671e+00 2.404302671406899784e-03 2.962695312500000000e+01 -7.147137075662612915e-02 1.336245775222778320e+00 1.944845318794250488e+00 -1.537121236324309470e-01 2.424738705158232810e-01 -1.318214237689972201e-01 -9.487897753715516247e-01 4.336552217752065417e+02 3.949736508995489714e+01 2.159486378881951651e+01
1.814087603229999542e+08 -1.194372965837202427e+00 -1.974155072870232841e-01 3.075633327304119757e-01 8.676805186570110351e+00 3.667857382380212083e+00 4.819695031268489416e-02 2.962695312500000000e+01 -6.918384134769439697e-02 1.329268574714660645e+00 1.943231940269470437e+00 -1.517861634492873035e-01 2.410885095596312921e-01 -1.272381991147995550e-01 -9.500777721405027076e-01 4.344058631611201804e+02 3.959759029432506594e+01 2.164667445625352826e+01
1.814170933229999542e+08 -1.188271592681527933e+00 -1.817518299916414393e-01 3.050804949284705025e-01 8.636000455343145532e+00 3.642571160888708803e+00 6.993558896245888334e-02 2.964257812500000000e+01 -6.688773632049560547e-02 1.322282195091247559e+00 1.941629171371459961e+00 -1.498444527387619574e-01 2.398881912231445312e-01 -1.227845996618271152e-01 -9.512749910354610927e-01 4.351570126986806599e+02 3.969805551552162370e+01 2.169848451770703335e+01
1.814254273229999542e+08 -1.178249922903168434e+00 -1.600046563952881862e-01 3.047056282069190436e-01 8.560391688657885467e+00 3.626922312974619977e+00 6.629087742767469926e-02 2.957812500000000000e+01 -6.458574533462524414e-02 1.315251231193542480e+00 1.940021276473999245e+00 -1.478703320026398260e-01 2.387125790119171143e-01 -1.183782890439034063e-01 -9.524375796318054199e-01 4.359088443548173473e+02 3.979878417466166951e+01 2.175030527460505070e+01
1.814337603229999542e+08 -1.174330381343983154e+00 -1.478567315614378042e-01 3.094900012891596552e-01 8.550790575428010243e+00 3.683524360029303057e+00 9.108741155496426212e-02 2.961328125000000000e+01 -6.226684153079986572e-02 1.308171987533569114e+00 1.938377022743224876e+00 -1.459619551897049505e-01 2.375046014785766046e-01 -1.140170618891716003e-01 -9.535653591156003639e-01 4.366611791867576926e+02 3.989975847724875990e+01 2.180212699916403096e+01
1.814420933229999542e+08 -1.164549308232548430e+00 -1.223649675816770865e-01 3.126012433310838556e-01 8.535188766429465446e+00 3.753374032214191303e+00 1.735655605429513582e-01 2.955273437500000000e+01 -5.991933494806289673e-02 1.301028132438659668e+00 1.936697006225585271e+00 -1.441183537244796753e-01 2.362005263566970825e-01 -1.096715554594994008e-01 -9.546786546707152210e-01 4.374141061510372879e+02 4.000099583510046841e+01 2.185396363951821996e+01
1.814504263229999542e+08 -1.155509800925314412e+00 -9.397874528452307419e-02 3.149100419514915261e-01 8.544789879659337117e+00 3.717244753744135100e+00 1.381799295475801825e-01 2.962109375000000000e+01 -5.756874382495880127e-02 1.293861865997314453e+00 1.934968113899230735e+00 -1.423920243978499811e-01 2.347380518913268488e-01 -1.053555384278297563e-01 -9.557838439941406250e-01 4.381676267893781755e+02 4.010249005990953464e+01 2.190580864636374514e+01
1.814587603229999542e+08 -1.154548402750306790e+00 -8.181563282715448304e-02 3.138146201697884496e-01 8.533988627275729044e+00 3.734105652049630297e+00 1.453763615725508496e-01 2.962109375000000000e+01 -5.521190911531447670e-02 1.286746025085449219e+00 1.933243274688720703e+00 -1.404293328523635864e-01 2.332026809453963956e-01 -1.011309549212456027e-01 -9.569057822227478027e-01 4.389218302472403934e+02 4.020425641992829213e+01 2.195767022254687362e+01
1.814670933229999542e+08 -1.152408029863545513e+00 -5.339941032823992267e-02 3.035667277206466896e-01 8.597596002423646411e+00 3.742529896084744845e+00 1.774051417788721219e-01 2.959179687500000000e+01 -5.282420665025711060e-02 1.279479861259460449e+00 1.931456685066223145e+00 -1.388707607984542847e-01 2.316431254148483276e-01 -9.686943888664248381e-02 -9.579523801803585537e-01 4.396765423882977188e+02 4.030627072300568159e+01 2.200953900607038349e+01
1.814754273229999542e+08 -1.157873815115362470e+00 -2.529335557217492897e-02 2.909655583568616088e-01 8.603596698192315984e+00 3.752163600549121458e+00 1.773175987066134274e-01 2.955859375000000000e+01 -5.043231695890426636e-02 1.272193551063537598e+00 1.929638504981994407e+00 -1.373898386955261230e-01 2.301093041896819513e-01 -9.241438657045368543e-02 -9.589750766754150391e-01 4.404319429102440608e+02 4.040855822705047729e+01 2.206142632748837329e+01
1.814837603229999542e+08 -1.156447634031054772e+00 -1.221862449433300767e-02 2.810097617517715585e-01 8.631199898728208808e+00 3.760591082036913502e+00 1.522429243932237330e-01 2.955859375000000000e+01 -4.802697896957396767e-02 1.264953255653381126e+00 1.927834153175354004e+00 -1.356897056102751575e-01 2.284231334924697321e-01 -8.810898661613464355e-02 -9.600250124931335449e-01 4.411878530548316348e+02 4.051109486580747898e+01 2.211331712318784426e+01
1.814920933229999542e+08 -1.149186711092035962e+00 1.164697503018527480e-02 2.583816931867572442e-01 8.593995584962444312e+00 3.854528306792972092e+00 2.879125338585643012e-01 2.959570312500000000e+01 -4.559616744518280029e-02 1.257564902305603027e+00 1.925974488258361150e+00 -1.343848109245300293e-01 2.267447710037230890e-01 -8.375141769647601042e-02 -9.609959721565246582e-01 4.419443586652116096e+02 4.061390242017598240e+01 2.216523262158726837e+01
1.815004263229999542e+08 -1.132365436490770261e+00 3.670919951927897884e-02 2.359432604330795880e-01 8.548390297120542769e+00 3.905112188775441417e+00 3.355482983697256616e-01 2.962500000000000000e+01 -4.313376545906065507e-02 1.250122904777526855e+00 1.924086809158324751e+00 -1.332074999809265692e-01 2.249879837036132812e-01 -7.944580912590032407e-02 -9.619378447532652698e-01 4.427014562829263014e+02 4.071698289744058030e+01 2.221717307397501884e+01
1.815087603229999542e+08 -1.119404329937550457e+00 4.490307401530702069e-02 2.280467002614562366e-01 8.548390297120542769e+00 3.899090786250552831e+00 3.955059583378012777e-01 2.957812500000000000e+01 -4.069119691848753495e-02 1.242759943008422852e+00 1.922232985496520774e+00 -1.317502707242965698e-01 2.229441702365875244e-01 -7.538557052612307463e-02 -9.629406929016112171e-01 4.434592385248114397e+02 4.082034636553837714e+01 2.226914931314715318e+01
1.815170933229999542e+08 -1.089817908689718617e+00 6.508208736698729846e-02 2.092676578789114394e-01 8.608397254807256260e+00 3.897881109991108595e+00 4.793148657827732695e-01 2.960546875000000000e+01 -3.823660314083099365e-02 1.235377907752990723e+00 1.920326232910156028e+00 -1.306836009025573175e-01 2.210647165775299072e-01 -7.130068540573122893e-02 -9.638301134109495960e-01 4.442175296454344675e+02 4.092396803730109411e+01 2.232115550691211681e+01
1.815254263229999542e+08 -1.055565160910207467e+00 7.631626232591945391e-02 1.891196077911746765e-01 8.619198507190866110e+00 3.882224492190592180e+00 6.026083736573331073e-01 2.960546875000000000e+01 -3.577515482902526855e-02 1.227825284004211426e+00 1.918373942375183105e+00 -1.298120468854904730e-01 2.190726399421691895e-01 -6.731800734996799818e-02 -9.646887183189392090e-01 4.449764196486394212e+02 4.102785874283032541e+01 2.237320782581515388e+01
1.815337603229999542e+08 -1.039415836950200900e+00 8.365545074441856077e-02 1.811982663492564816e-01 8.596395863269913562e+00 3.895473628132047228e+00 6.229046571297558454e-01 2.960546875000000000e+01 -3.332493826746940613e-02 1.220365405082702637e+00 1.916402101516724077e+00 -1.289442032575606745e-01 2.173034101724624911e-01 -6.350585073232654920e-02 -9.654633998870848499e-01 4.457359970337728896e+02 4.113203295431992501e+01 2.242531036279151024e+01
1.815420933229999542e+08 -1.008099244874397504e+00 9.169151913477996407e-02 1.616144063384385432e-01 8.642001151111816881e+00 3.817191294535080104e+00 6.987177030810521883e-01 2.960156250000000000e+01 -3.089179098606109619e-02 1.212848424911499023e+00 1.914418458938598411e+00 -1.280210465192795077e-01 2.154067456722259521e-01 -5.970895290374761410e-02 -9.662532210350035511e-01 4.464960849154435323e+02 4.123645699327710190e+01 2.247745779573610747e+01
1.815504273229999542e+08 -9.787417218281455611e-01 9.422987514905586948e-02 1.401743790191199435e-01 8.734411865949358145e+00 3.725657666694871306e+00 8.138559131113587419e-01 2.958007812500000000e+01 -2.846840023994445107e-02 1.205297589302062766e+00 1.912396669387816717e+00 -1.272825747728347501e-01 2.136648744344711581e-01 -5.604486912488941541e-02 -9.669567346572878197e-01 4.472568739099710342e+02 4.134114916839163811e+01 2.252967201484368331e+01
1.815587603229999542e+08 -9.667661063805277344e-01 9.174518125728522988e-02 1.253211979904779727e-01 8.777616875483795766e+00 3.740105147811393582e+00 8.543948192375722117e-01 2.958007812500000000e+01 -2.607394382357597351e-02 1.197698593139648438e+00 1.910319566726684348e+00 -1.267246305942535400e-01 2.118324786424636841e-01 -5.238582193851475111e-02 -9.676380753517153099e-01 4.480181825887481182e+02 4.144608897628190647e+01 2.258194070107056817e+01
1.815670933229999542e+08 -9.457567518162467435e-01 9.224904372589308454e-02 9.831571461809558710e-02 8.852025503015317653e+00 3.854505105048772862e+00 8.874035580378406562e-01 2.962304687500000000e+01 -2.370420470833778381e-02 1.189949989318847656e+00 1.908199906349181685e+00 -1.262751519680023193e-01 2.100728601217269620e-01 -4.860027134418488937e-02 -9.682779312133789062e-01 4.487801085257677300e+02 4.155130040862727725e+01 2.263427215365969047e+01
1.815754263229999542e+08 -9.286271537751020766e-01 7.620656156818961247e-02 7.887478631701110021e-02 8.813621050095822085e+00 4.000226499433975569e+00 9.325472094157442049e-01 2.959960937500000000e+01 -2.136715501546860088e-02 1.182339787483215110e+00 1.906119823455810325e+00 -1.257338821887970526e-01 2.082747370004653653e-01 -4.498627781867982345e-02 -9.689111709594726562e-01 4.495426451374598287e+02 4.165679467162237870e+01 2.268666992865347254e+01
1.815837603229999542e+08 -9.247051265589758540e-01 6.669617159251246818e-02 7.402391069288515035e-02 8.778817014637528615e+00 4.123066240479324129e+00 9.647191535963144382e-01 2.960937500000000000e+01 -1.905217394232749245e-02 1.174710273742675559e+00 1.904022097587584783e+00 -1.252439320087433416e-01 2.066015601158141257e-01 -4.149806872010235181e-02 -9.694883227348326526e-01 4.503058818228819860e+02 4.176259224691379757e+01 2.273914211788303064e+01
1.815920933229999542e+08 -9.143670300771603587e-01 4.183916660125099052e-02 7.692127469705141440e-02 8.775216597176322963e+00 4.217000443612881178e+00 1.041142199800097590e+00 2.959765625000000000e+01 -1.674986258149147034e-02 1.167064547538757102e+00 1.901901483535766380e+00 -1.246549859642982344e-01 2.051378488540648859e-01 -3.810251876711849561e-02 -9.700143337249758080e-01 4.510696361069382192e+02 4.186867319550206901e+01 2.279168295605742856e+01
1.816004273229999542e+08 -9.054930682454790380e-01 2.014030823173669493e-02 8.385202878591337117e-02 8.777616875483795766e+00 4.164011885563667192e+00 1.114018148025761157e+00 2.963281250000000000e+01 -1.446674764156341553e-02 1.159344196319580078e+00 1.899741768836975098e+00 -1.243230924010277211e-01 2.036710083484649658e-01 -3.445252031087878142e-02 -9.705023765563965954e-01 4.518340918193577522e+02 4.197505426547144225e+01 2.284431000929266986e+01
1.816087603229999542e+08 -8.973852060814796472e-01 9.750510670966199694e-03 8.514038221616654356e-02 8.820821885018228059e+00 4.076095523757055972e+00 1.136967156367063136e+00 2.963281250000000000e+01 -1.221781969070434397e-02 1.151704311370849609e+00 1.897602915763854758e+00 -1.238742172718047957e-01 2.022857069969176691e-01 -3.111020289361480715e-02 -9.709622859954833984e-01 4.525990697759837644e+02 4.208170254052162562e+01 2.289701048965813612e+01
1.816170933229999542e+08 -8.777748019710819305e-01 -7.197445660814478022e-03 7.587775096685250853e-02 8.778817014637528615e+00 3.890640103018560669e+00 1.263418725162819944e+00 2.960937500000000000e+01 -9.980801492929455149e-03 1.144091486930847168e+00 1.895426988601684348e+00 -1.233707442879676819e-01 2.011107355356216431e-01 -2.789395488798620745e-02 -9.713681936264038086e-01 4.533646558655242416e+02 4.218861453838886888e+01 2.294980309074444236e+01
1.816254263229999542e+08 -8.557388852108993582e-01 -2.062610499372903583e-02 5.880923418360767263e-02 8.786017849559932813e+00 3.701567416246470454e+00 1.304545450632193404e+00 2.958789062500000000e+01 -7.788386195898056030e-03 1.136471509933471680e+00 1.893243074417114480e+00 -1.229589655995368402e-01 2.000327557325363159e-01 -2.478150092065336055e-02 -9.717271924018862084e-01 4.541308522963919359e+02 4.229577700448640343e+01 2.300268770591455336e+01
1.816337603229999542e+08 -8.461972567270209522e-01 -2.690441780072345621e-02 4.854212913193002576e-02 8.846024807246649857e+00 3.636530873223191129e+00 1.329602275685205282e+00 2.958789062500000000e+01 -5.629867315292358398e-03 1.128858566284179688e+00 1.891049146652221680e+00 -1.225438266992568415e-01 1.990395486354827881e-01 -2.172919735312464629e-02 -9.720565676689150170e-01 4.548977572006002106e+02 4.240320266471778154e+01 2.305567189136155548e+01
1.816420933229999542e+08 -8.337386935704521607e-01 -3.543766735720994820e-02 2.805677865788588909e-02 8.915632878163238573e+00 3.540182173749768069e+00 1.335729657442844109e+00 2.960742187500000000e+01 -3.510888665914535522e-03 1.121247410774230735e+00 1.888842344284057617e+00 -1.221419125795364380e-01 1.981496512889862061e-01 -1.871420815587044803e-02 -9.723517298698424183e-01 4.556651915551200318e+02 4.251085790089320682e+01 2.310874267799783155e+01
1.816504263229999542e+08 -8.327887676442118359e-01 -4.606403772113389083e-02 1.169219706901655949e-02 8.914432739009503948e+00 3.495623902980668607e+00 1.349872545426161974e+00 2.962890625000000000e+01 -1.465458422899246216e-03 1.113652944564819114e+00 1.886638045310973677e+00 -1.217315047979354858e-01 1.972228735685348511e-01 -1.554092485457661543e-02 -9.726474881172179066e-01 4.564332448762771719e+02 4.261875432227041216e+01 2.316190768931716804e+01
1.816587603229999542e+08 -8.359765073737061014e-01 -5.271691493386726490e-02 8.237219154212613650e-03 8.861626616245192878e+00 3.423371820945913413e+00 1.348286367921829099e+00 2.962304687500000000e+01 5.537159740924835205e-04 1.106071710586547852e+00 1.884423971176147905e+00 -1.212669536471366466e-01 1.962558776140212735e-01 -1.240740250796083625e-02 -9.729460477828979492e-01 4.572020040600305038e+02 4.272689896934132037e+01 2.321517267721289812e+01
1.816670933229999542e+08 -8.580348268217539154e-01 -6.436893548154187794e-02 4.940699259155612554e-03 8.895230512549755275e+00 3.371584737609356619e+00 1.346665932451980741e+00 2.963476562500000000e+01 2.572704106569290161e-03 1.098497748374938743e+00 1.882187247276305708e+00 -1.208214908838272650e-01 1.954248845577239990e-01 -9.253505617380195988e-03 -9.732038378715516247e-01 4.579712898047721410e+02 4.283526294690879155e+01 2.326852472292933172e+01
1.816754273229999542e+08 -9.045720423356840012e-01 -7.012401191113160071e-02 1.820457441737592663e-02 8.921633573931906369e+00 3.331841106813117737e+00 1.236986162243394416e+00 2.958398437500000000e+01 4.573190584778785706e-03 1.090913295745849609e+00 1.879968404769896795e+00 -1.204268485307693204e-01 1.948047578334808350e-01 -5.968515295535367637e-03 -9.734026789665222168e-01 4.587412884785022129e+02 4.294386997739172784e+01 2.332196528338585750e+01
1.816837603229999542e+08 -9.327290878796150597e-01 -7.521267386967304958e-02 2.917223295815040557e-02 8.920433434778173520e+00 3.336658336748118181e+00 1.186450418287092745e+00 2.958398437500000000e+01 6.607998162508009997e-03 1.083314418792724609e+00 1.877747297286987527e+00 -1.197426840662955544e-01 1.944462507963179987e-01 -2.579072257503894905e-03 -9.735736250877379261e-01 4.595118141059298296e+02 4.305269582329085409e+01 2.337548005756015712e+01
1.816920933229999542e+08 -1.003002931905182749e+00 -7.738901445773141430e-02 6.033496582378451711e-02 8.894030373396018874e+00 3.416143224208634255e+00 1.105667594691059907e+00 2.958984375000000000e+01 8.664289489388467616e-03 1.075748443603515625e+00 1.875503420829772727e+00 -1.189745664596557062e-01 1.939117014408111572e-01 8.699803147464713060e-04 -9.737774729728696510e-01 4.602829564082456955e+02 4.316176164205127463e+01 2.342906880332907349e+01
1.817004263229999542e+08 -1.069829165189857489e+00 -7.784470347211987218e-02 9.790820195172415807e-02 8.876028286090006603e+00 3.451068977579338171e+00 1.211705894383342752e+00 2.958398437500000000e+01 1.074156630784273148e-02 1.068176984786987305e+00 1.873254537582396795e+00 -1.180011481046676636e-01 1.934196054935455877e-01 4.504761658608885666e-03 -9.739837646484376110e-01 4.610547144270819899e+02 4.327106831181011870e+01 2.348274537019995378e+01
1.817087603229999542e+08 -1.128063401961637124e+00 -7.857237387743253032e-02 1.394375243491024208e-01 8.897630790857222749e+00 3.477561206217246959e+00 1.197287178717861167e+00 2.960351562500000000e+01 1.278842985630035400e-02 1.060622572898864746e+00 1.870952844619750755e+00 -1.172546446323394775e-01 1.923797875642776489e-01 8.457412011921350281e-03 -9.742534756660460316e-01 4.618271838376721803e+02 4.338063056923796523e+01 2.353651104108242720e+01
1.817170933229999542e+08 -1.152281782185841541e+00 -8.193956932584504915e-02 1.570800640984381102e-01 8.936035243776720094e+00 3.494417680004083149e+00 1.122683985425781517e+00 2.960351562500000000e+01 1.483988203108310353e-02 1.053055644035339133e+00 1.868617057800292747e+00 -1.162646785378455977e-01 1.911242008209228516e-01 1.269942615181204881e-02 -9.745731949806214489e-01 4.626001823640168595e+02 4.349042289948618389e+01 2.359034562335922303e+01
1.817254273229999542e+08 -1.193350602132569493e+00 -9.299615975850296368e-02 1.949941230378026413e-01 8.930034548008048745e+00 3.488396817054640220e+00 1.082799927530093687e+00 2.957421875000000000e+01 1.692953333258628845e-02 1.045481562614440696e+00 1.866292238235473633e+00 -1.151439473032950800e-01 1.899998784065246860e-01 1.711270585656163301e-02 -9.748585224151612438e-01 4.633738937232555486e+02 4.360047049935158014e+01 2.364426049210882752e+01
1.817337603229999542e+08 -1.219755134686732356e+00 -1.016040933080400860e-01 2.174907796260096005e-01 8.942035939545393219e+00 3.417343188110040675e+00 9.427684442603363468e-01 2.960937500000000000e+01 1.902960799634456635e-02 1.037958621978759544e+00 1.863950490951538086e+00 -1.139040291309356412e-01 1.884764581918716431e-01 2.173176780343052950e-02 -9.752077460289000355e-01 4.641481335490738616e+02 4.371073970959874799e+01 2.369822949005827795e+01
1.817420933229999542e+08 -1.234183440101100704e+00 -1.049022872663076811e-01 2.291503694361335941e-01 8.990041505694764012e+00 3.418543152011447095e+00 8.421755480403118055e-01 2.961914062500000000e+01 2.117301523685456016e-02 1.030279040336608887e+00 1.861551642417907937e+00 -1.123501509428024847e-01 1.875612139701843262e-01 2.693159505724904840e-02 -9.754347205162048340e-01 4.649229993001129628e+02 4.382124634134647323e+01 2.375225347521265107e+01
1.817504263229999542e+08 -1.265025665408824329e+00 -1.059798760903050002e-01 2.463070929135236786e-01 9.022445262845591785e+00 3.395658908709453083e+00 6.947862620987645954e-01 2.962500000000000000e+01 2.334129065275191914e-02 1.022796154022216797e+00 1.859208345413208008e+00 -1.106065437197685658e-01 1.859526783227920532e-01 3.224276378750796923e-02 -9.757808446884151943e-01 4.656984926847676434e+02 4.393198796934802175e+01 2.380632058827902497e+01
1.817587603229999542e+08 -1.294177815448933178e+00 -1.041187774300694757e-01 2.553962083278562556e-01 9.040447350151604056e+00 3.475139803311664721e+00 6.862727896103139047e-01 2.963281250000000000e+01 2.555801160633563995e-02 1.015193343162536621e+00 1.856834173202514426e+00 -1.086502969264983992e-01 1.846719086170196533e-01 3.865453600883481111e-02 -9.760108590126035377e-01 4.664747077044172556e+02 4.404298702898829987e+01 2.386044156235785962e+01
1.817670933229999542e+08 -1.303736004941292714e+00 -9.867848830385224368e-02 2.592240300984416379e-01 9.065650272380029406e+00 3.510061671739152622e+00 7.035413325867869716e-01 2.963281250000000000e+01 2.784506976604461670e-02 1.007550597190856712e+00 1.854393362998962402e+00 -1.070234775543211642e-01 1.826834976673126498e-01 4.352509975433348222e-02 -9.763597249984738990e-01 4.672514599317629518e+02 4.415421770257844258e+01 2.391460549226268739e+01
1.817754263229999542e+08 -1.315023202403340363e+00 -8.196339376050168490e-02 2.638576769958226320e-01 8.981640531618625189e+00 3.670238532957484701e+00 7.128693905968812583e-01 2.966601562500000000e+01 3.023409657180308949e-02 9.999109506607055664e-01 1.851968407630920410e+00 -1.051995083689689636e-01 1.810345947742461603e-01 4.823235422372815218e-02 -9.766438603401184082e-01 4.680288329174770183e+02 4.426570879470632036e+01 2.396881924689099819e+01
1.817837603229999542e+08 -1.301537213897978384e+00 -5.996756438362829678e-02 2.752619016837923871e-01 8.920433434778173520e+00 3.743705147430700819e+00 7.477807024869697061e-01 2.957421875000000000e+01 3.263108804821968079e-02 9.921365976333615944e-01 1.849520683288574441e+00 -1.034297868609428406e-01 1.793181449174880704e-01 5.358606204390523042e-02 -9.768704771995544434e-01 4.688069166771849154e+02 4.437747585404910922e+01 2.402309266031737423e+01
1.817920933229999542e+08 -1.285606996777074240e+00 -5.007518532030367370e-02 2.780733394637790457e-01 8.924033852239377396e+00 3.855702910648392212e+00 7.559117023084217513e-01 2.957421875000000000e+01 3.513941541314125061e-02 9.843137264251710095e-01 1.847071170806884766e+00 -1.016326472163200378e-01 1.777529567480087280e-01 5.857632681727404506e-02 -9.770585894584655762e-01 4.695855268371442435e+02 4.448950111104605298e+01 2.407741233031207884e+01
1.818004273229999542e+08 -1.235368273742643019e+00 -2.326894951402318570e-02 2.838077191261659249e-01 8.849625224707851956e+00 3.996610420466361724e+00 7.909775553794038405e-01 2.959570312500000000e+01 3.770180791616439819e-02 9.764986038208010033e-01 1.844608187675476074e+00 -9.978885948657985339e-02 1.761635839939117432e-01 6.361763924360272493e-02 -9.772211909294128418e-01 4.703648425428407904e+02 4.460182230788188917e+01 2.413179467762286379e+01
1.818087603229999542e+08 -1.162841768929731234e+00 6.555374902881053005e-03 2.829179282988120714e-01 8.823222163325697309e+00 3.988182831063479927e+00 9.183118524117528381e-01 2.963281250000000000e+01 4.031833633780480125e-02 9.686644077301024280e-01 1.842133522033692072e+00 -9.799624979495996646e-02 1.745451390743255615e-01 6.837988644838328967e-02 -9.773713946342467151e-01 4.711446764593063108e+02 4.471440665298412398e+01 2.418623868380923980e+01
1.818170933229999542e+08 -1.121443378500930788e+00 2.555376319750129327e-02 2.796090452288869654e-01 8.835223554863040007e+00 3.972526105347871983e+00 9.710532967982383745e-01 2.960546875000000000e+01 4.288602992892264626e-02 9.608469009399414062e-01 1.839617490768432839e+00 -9.647281467914584074e-02 1.723197251558303833e-01 7.304479926824568314e-02 -9.775803685188295677e-01 4.719251243005612082e+02 4.482726630229280573e+01 2.424075195001135441e+01
1.818254263229999542e+08 -1.023475787639223533e+00 5.500232255232852252e-02 2.581193617812330143e-01 8.771616179715120865e+00 3.973736105352583259e+00 1.123587963561350600e+00 2.958984375000000000e+01 4.548826068639755249e-02 9.530093669891356312e-01 1.837097287178039551e+00 -9.517112374305725098e-02 1.701229959726333618e-01 7.742727547883984651e-02 -9.777554869651792213e-01 4.727061790246856390e+02 4.494040192543236145e+01 2.429534853283225004e+01
1.818337603229999542e+08 -9.155026874254658109e-01 8.745863572744054515e-02 2.212492955942416684e-01 8.694807273876126175e+00 3.982172975453143859e+00 1.272776254014630348e+00 2.960351562500000000e+01 4.811112582683563232e-02 9.451911449432370826e-01 1.834537267684936301e+00 -9.411854296922685104e-02 1.677177697420120239e-01 8.125638961791989412e-02 -9.779621362686157227e-01 4.734879287509484129e+02 4.505382801898017675e+01 2.435004525454736779e+01
1.818420933229999542e+08 -8.589403906534464062e-01 1.019626343157977177e-01 2.025271026584415934e-01 8.682805882338779924e+00 3.932798553899937488e+00 1.351728776006858368e+00 2.960351562500000000e+01 5.076545476913452148e-02 9.372991323471069336e-01 1.832016229629516824e+00 -9.309069067239750250e-02 1.657926738262176514e-01 8.495713025331493029e-02 -9.780741930007934570e-01 4.742701871462335248e+02 4.516751186080360014e+01 2.440483201161004345e+01
1.818504273229999542e+08 -7.480503391979478334e-01 1.261008370361806352e-01 1.524940435980825515e-01 8.648001846880488230e+00 3.696762704461828086e+00 1.480453151387319588e+00 2.957421875000000000e+01 5.342158302664756775e-02 9.293894767761230469e-01 1.829480290412902832e+00 -9.225800633430480957e-02 1.639457046985626221e-01 8.828236162662501940e-02 -9.781699776649475098e-01 4.750531388955720331e+02 4.528145792533017300e+01 2.445973264498750055e+01
1.818587603229999542e+08 -6.423283255121601254e-01 1.467861583689469285e-01 9.365127349023923131e-02 8.708008804567205274e+00 3.389665779937959034e+00 1.566744564443414367e+00 2.958593750000000000e+01 5.605033040046691895e-02 9.214957952499388538e-01 1.826893925666808860e+00 -9.176079928874968095e-02 1.619528532028198242e-01 9.102795273065564241e-02 -9.782971143722534180e-01 4.758366034200494710e+02 4.539561501441144742e+01 2.451473847363947556e+01
1.818670933229999542e+08 -5.958455179456216833e-01 1.546547316699111718e-01 6.160086606159177747e-02 8.738012283410562020e+00 3.207816725809040204e+00 1.544069397913800712e+00 2.958593750000000000e+01 5.866400152444840171e-02 9.135463237762451172e-01 1.824302911758422852e+00 -9.151197969913475727e-02 1.601711511611938477e-01 9.336134791374205155e-02 -9.783937335014344372e-01 4.766206757440961042e+02 4.550998853702413527e+01 2.456985073348579718e+01
1.818754263229999542e+08 -5.229908754780472346e-01 1.685883064423145672e-01 -6.092102468075332247e-03 8.900031069164691999e+00 2.869399335373151949e+00 1.509046188362805241e+00 2.963281250000000000e+01 6.124201416969299316e-02 9.055546522140504040e-01 1.821699023246764693e+00 -9.143106639385230328e-02 1.586604267358779907e-01 9.552273154258723864e-02 -9.784389138221740723e-01 4.774053717016144560e+02 4.562454955787496402e+01 2.462506656383650494e+01
1.818837603229999542e+08 -4.753727818180497056e-01 1.714188541371642338e-01 -7.356798295070610116e-02 8.980440392464888788e+00 2.645395931136250933e+00 1.520956191791043022e+00 2.954296875000000000e+01 6.378236413002014160e-02 8.974949717521667480e-01 1.819101929664612038e+00 -9.169041365385055542e-02 1.572850048542022705e-01 9.745424240827554874e-02 -9.784462451934814453e-01 4.781907883974185438e+02 4.573930029685973864e+01 2.468039507910600605e+01
1.818920933229999542e+08 -4.577935547696969643e-01 1.681513095428286420e-01 -1.016147097724968834e-01 9.034446654382930930e+00 2.539414390519164400e+00 1.540236054245951225e+00 2.961328125000000000e+01 6.627359986305236816e-02 8.893749713897705078e-01 1.816495537757872869e+00 -9.211786091327667236e-02 1.561167240142822266e-01 9.927170723676680131e-02 -9.784104228019712135e-01 4.789767400303473437e+02 4.585420991032908233e+01 2.473582457081424124e+01
1.819004263229999542e+08 -4.432061313258464641e-01 1.542734619904535254e-01 -1.529712598379132371e-01 9.095653751223384376e+00 2.428615080391628656e+00 1.645235944906048298e+00 2.961523437500000000e+01 6.872095167636871338e-02 8.811962008476257324e-01 1.813878536224364790e+00 -9.269297122955322266e-02 1.551547497510910312e-01 1.010024100542068343e-01 -9.783319234848022461e-01 4.797633253804437459e+02 4.596928431724091979e+01 2.479137195141651162e+01
1.819087603229999542e+08 -4.464659531623437760e-01 1.315746763967919064e-01 -1.904873031557623997e-01 9.158060987217565341e+00 2.226290343970672048e+00 1.671493938619071917e+00 2.960546875000000000e+01 7.111783325672149658e-02 8.729699254035948597e-01 1.811254978179932085e+00 -9.330938756465917416e-02 1.542429924011230469e-01 1.027161255478858393e-01 -9.782392382621762916e-01 4.805506434079419478e+02 4.608452014569913047e+01 2.484704301124942205e+01
1.819170933229999542e+08 -4.540919440241161786e-01 1.180170318528393214e-01 -2.065107496664126407e-01 9.149660013141424741e+00 2.192571245236911270e+00 1.710419645231981534e+00 2.960546875000000000e+01 7.347141206264495850e-02 8.646653294563292347e-01 1.808603048324584739e+00 -9.405418485403063689e-02 1.536285430192947110e-01 1.043670251965522627e-01 -9.780898094177246094e-01 4.813385019772262581e+02 4.619989321669120841e+01 2.490282750524407263e+01
