time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
2.002043254199981689e+07 -9.180378226800445240e-01 1.183235886158698208e-01 1.165771617402579230e-01 7.775500682115649376e+00 -5.374090967710886124e-01 -6.839693302556821841e-01 2.542187500000000000e+01 5.225872397422791638e-01 -5.379635095596313477e-01 2.020679950714112216e+00 1.926866024732588889e-01 1.210471615195274631e-01 4.472384452819824219e-01 -8.649840354919433594e-01 1.777083764799454002e+03 3.274572427219811033e+01 -1.045076142361868250e+02
2.002876554199981689e+07 -9.266153432592264538e-01 1.231905124018074366e-01 1.201293747215844004e-01 7.930318632947376045e+00 -5.819813965017961443e-01 -5.603139977320188425e-01 2.536523437500000000e+01 5.233038067817687988e-01 -5.458935499191284180e-01 2.021558046340942383e+00 1.927644461393356878e-01 1.199820041656494418e-01 4.505831599235535223e-01 -8.633776903152466931e-01 1.778633798323426845e+03 3.276280238039422699e+01 -1.046175513607390144e+02
2.003709854199981689e+07 -9.391120509162680374e-01 1.277464789163068881e-01 1.247870453555133818e-01 8.476381947896483027e+00 -5.615577292828001221e-01 -3.786428652983013787e-01 2.542968750000000000e+01 5.239676237106323242e-01 -5.538004636764526367e-01 2.022330284118652344e+00 1.927098482847214300e-01 1.188273206353187977e-01 4.539515078067777876e-01 -8.617835640907286487e-01 1.780184439396959760e+03 3.277984220374389679e+01 -1.047275084703103118e+02
2.004543254199981689e+07 -9.501347864598511661e-01 1.195997831335855605e-01 1.243490265918884424e-01 9.010443871308247310e+00 -5.616057514975381082e-01 -2.685071015151638818e-01 2.542968750000000000e+01 5.246086716651916504e-01 -5.616973638534545898e-01 2.022995948791503906e+00 1.929183453321456909e-01 1.177466958761215626e-01 4.573960006237028919e-01 -8.600623011589049183e-01 1.781735910962358730e+03 3.279684506130671906e+01 -1.048374936013800465e+02
2.005376554199981689e+07 -9.535608540594650018e-01 1.100470532476148650e-01 1.219727725535416779e-01 9.236070032210296432e+00 -5.724645640791288237e-01 -2.257905460407448051e-01 2.545507812500000000e+01 5.252037048339843750e-01 -5.695489645004272461e-01 2.023586273193359819e+00 1.930865496397017600e-01 1.167037785053253451e-01 4.609976112842559259e-01 -8.582417964935299404e-01 1.783287845504577490e+03 3.281380575271452216e+01 -1.049474797297206834e+02
2.006209954199981689e+07 -9.537797109003283147e-01 8.546002472908363623e-02 1.195881930540960425e-01 9.438893549191391230e+00 -5.351501060749007666e-01 -2.192210067311717303e-01 2.545312500000000000e+01 5.257336497306823730e-01 -5.773703455924987793e-01 2.024103879928588867e+00 1.932375282049178522e-01 1.157045662403107661e-01 4.646750092506408691e-01 -8.563578724861143909e-01 1.784840628952087172e+03 3.283073260380130165e+01 -1.050574940558369406e+02
2.007043254199981689e+07 -9.505854421666304344e-01 7.073643801449928936e-02 1.150176591245962443e-01 9.584110386793245340e+00 -5.219160782459471015e-01 -4.046371325057097068e-01 2.542382812500000000e+01 5.261936187744140625e-01 -5.851263403892517090e-01 2.024577617645264116e+00 1.933430135250092108e-01 1.147153750061988831e-01 4.682944118976593018e-01 -8.544934391975401722e-01 1.786393896592986948e+03 3.284762164426360442e+01 -1.051675297154745579e+02
2.007876554199981689e+07 -9.471521603818214841e-01 6.555212771922894199e-02 1.128491680022601640e-01 9.605712891560461486e+00 -5.327565452623568287e-01 -4.872240228906985493e-01 2.542382812500000000e+01 5.266062021255493164e-01 -5.928598046302795410e-01 2.025009870529174805e+00 1.934178620576858521e-01 1.136627271771431941e-01 4.719447195529937744e-01 -8.526068925857543945e-01 1.787947831993944874e+03 3.286447331432830765e+01 -1.052776020747779597e+02
2.008709954199981689e+07 -9.425138562884736171e-01 6.762631045038820787e-02 1.066371805644094756e-01 9.570908856102168016e+00 -5.146892081500965554e-01 -6.630864741687807484e-01 2.542773437500000000e+01 5.269887447357177734e-01 -6.005881428718566895e-01 2.025421619415283203e+00 1.937211453914641224e-01 1.125929951667785645e-01 4.754580557346343994e-01 -8.507259488105772816e-01 1.789502617458766281e+03 3.288129188386766799e+01 -1.053877398076750325e+02
2.009543254199981689e+07 -9.329797157696904097e-01 8.619074560924389061e-02 1.057332846086997818e-01 9.686122214860660051e+00 -5.628707881977914607e-01 -8.045623782493254161e-01 2.539453125000000000e+01 5.273171067237854004e-01 -6.082638502120971680e-01 2.025807142257690430e+00 1.937689334154128751e-01 1.115817725658417581e-01 4.790091514587401789e-01 -8.488540649414062500e-01 1.791057892918088783e+03 3.289806767952470068e+01 -1.054979251022211173e+02
2.010376554199981689e+07 -9.322701955757267678e-01 9.951912637030362052e-02 1.027600851030270740e-01 9.764131259853391143e+00 -5.279536680342322708e-01 -7.962569431486687943e-01 2.541210937500000000e+01 5.275968909263610840e-01 -6.159334182739257812e-01 2.026191949844360352e+00 1.938111335039139904e-01 1.106120944023132602e-01 4.825224578380584162e-01 -8.469794392585753284e-01 1.792613849096268495e+03 3.291480802696859342e+01 -1.056081653996046015e+02
2.011209854199981689e+07 -9.205486829489377687e-01 1.273643240543718691e-01 9.941247969103142457e-02 1.007736757897804480e+01 -5.303903948824952863e-01 -7.371279008501694374e-01 2.544726562500000000e+01 5.278238058090209961e-01 -6.235939860343933105e-01 2.026594400405883789e+00 1.938672363758087158e-01 1.096522882580757557e-01 4.859524071216583252e-01 -8.451285362243651234e-01 1.794170515911047914e+03 3.293151146009092400e+01 -1.057184548294030719e+02
2.012043254199981689e+07 -9.095607265269443076e-01 1.482738490152239463e-01 9.339543103004969982e-02 1.058262616270018341e+01 -5.015330950156168255e-01 -6.183750652217647747e-01 2.537109375000000000e+01 5.279816389083862305e-01 -6.312040686607360840e-01 2.027036905288695845e+00 1.937432140111923218e-01 1.087491959333420771e-01 4.894905090332031250e-01 -8.432296514511107288e-01 1.795728122144001873e+03 3.294818306338521552e+01 -1.058287963230960003e+02
2.012876554199981689e+07 -9.005076928904488520e-01 1.555604389567018520e-01 9.036183646481872611e-02 1.079265051460368774e+01 -4.919177361164197015e-01 -5.613433651557573345e-01 2.537109375000000000e+01 5.280916094779968262e-01 -6.387838125228881836e-01 2.027532339096069336e+00 1.935255527496338446e-01 1.077580899000168402e-01 4.928731024265288752e-01 -8.414345979690550648e-01 1.797286298156657040e+03 3.296481884395562645e+01 -1.059391615732430836e+02
2.013709854199981689e+07 -8.787178124319249273e-01 1.675397041272904120e-01 8.534129535481382867e-02 1.099307375327731684e+01 -4.076361225878687988e-01 -4.560110924053499826e-01 2.543750000000000000e+01 5.281560420989990234e-01 -6.463111042976379395e-01 2.028090476989746094e+00 1.934666931629180908e-01 1.067331582307816662e-01 4.960898160934448242e-01 -8.396866917610168457e-01 1.798845244474723813e+03 3.298142924493736672e+01 -1.060495548312158007e+02
2.014543254199981689e+07 -8.534905700969221964e-01 1.740390050163366786e-01 7.949432620106663960e-02 1.095946985697275444e+01 -3.823432103608292998e-01 -4.296918984808017483e-01 2.542773437500000000e+01 5.281858444213867188e-01 -6.537908911705017090e-01 2.028717279434204102e+00 1.933052092790603915e-01 1.057115346193314015e-01 4.992944300174712580e-01 -8.379518389701843262e-01 1.800405137948723905e+03 3.299801596005472248e+01 -1.061599902692921802e+02
2.015376554199981689e+07 -8.267855659057420370e-01 1.837088711117362827e-01 7.765694211464560515e-02 1.070984091299601992e+01 -3.690736784674965576e-01 -3.874334022143701706e-01 2.543359375000000000e+01 5.281749367713928223e-01 -6.612284779548645020e-01 2.029417037963867188e+00 1.931173950433731079e-01 1.047029644250870445e-01 5.024328827857971191e-01 -8.362440466880798340e-01 1.801965579217294589e+03 3.301457551916310251e+01 -1.062704378901392772e+02
2.016209854199981689e+07 -8.125754083695838625e-01 1.860939716762970708e-01 7.539243427476219339e-02 1.054302157062695144e+01 -3.172746165560277332e-01 -3.533960032244728988e-01 2.543359375000000000e+01 5.281122922897338867e-01 -6.686190962791442871e-01 2.030188798904418945e+00 1.927800178527832309e-01 1.035727635025978643e-01 5.053764581680296741e-01 -8.346874713897705078e-01 1.803526746789694926e+03 3.303111484550925780e+01 -1.063809088686526252e+02
2.017043254199981689e+07 -7.839144930240390385e-01 1.986684249640035260e-01 7.299913095005296226e-02 1.024178664303964226e+01 -3.292903349183943229e-01 -3.174628888936052995e-01 2.544335937500000000e+01 5.279999375343322754e-01 -6.759611964225769043e-01 2.031010389328002930e+00 1.923817396163939597e-01 1.024873554706574041e-01 5.082493424415587269e-01 -8.331675529479980469e-01 1.805088802641396342e+03 3.304763286700938352e+01 -1.064914139073705144e+02
2.017876554199981689e+07 -7.569554321128769692e-01 2.077467631412676929e-01 7.411223471852253220e-02 9.963354359373282065e+00 -3.629851527570625014e-01 -2.689059271505023219e-01 2.541992187500000000e+01 5.278375744819641113e-01 -6.832452416419982910e-01 2.031862258911132812e+00 1.920039057731628696e-01 1.015154719352722446e-01 5.110386013984680176e-01 -8.316662311553955078e-01 1.806651353195961065e+03 3.306412253272638679e+01 -1.066019226718799047e+02
2.018709954199981689e+07 -7.417714725800209630e-01 2.130348210252172858e-01 7.076305174783954766e-02 9.866143087920804078e+00 -3.099880694157949312e-01 -1.794082585324179302e-01 2.538085937500000000e+01 5.276403427124024548e-01 -6.904731988906860352e-01 2.032756567001342773e+00 1.914515197277069647e-01 1.004652529954911250e-01 5.137395262718200684e-01 -8.302558064460753284e-01 1.808214773188132540e+03 3.308059448584710793e+01 -1.067124540519372005e+02
2.019543254199981689e+07 -7.148212368578342746e-01 2.215507122657039973e-01 6.838833634303279063e-02 9.718525972011486047e+00 -3.810273456535163139e-01 -1.667456386884855479e-01 2.544531250000000000e+01 5.273985266685485840e-01 -6.976634263992309570e-01 2.033687114715576172e+00 1.910541355609893244e-01 9.956125169992456614e-02 5.163688659667968750e-01 -8.288239240646361194e-01 1.809778675262267143e+03 3.309703553922336994e+01 -1.068229833075351820e+02
2.020376554199981689e+07 -6.868881736588879905e-01 2.245813097147113246e-01 6.413364861235588965e-02 9.588910943408176735e+00 -3.786071298139159769e-01 -6.384437119600216981e-02 2.544531250000000000e+01 5.271164178848266602e-01 -7.047684788703918457e-01 2.034610986709594727e+00 1.905044466257095892e-01 9.852226078510291363e-02 5.188651680946350098e-01 -8.275145888328552246e-01 1.811343238679562546e+03 3.311345038656971695e+01 -1.069335134237405214e+02
2.021209954199981689e+07 -6.743921475765315421e-01 2.249347619961274414e-01 6.161703241333923997e-02 9.486899115340765576e+00 -3.773936765263475324e-01 4.581640624868432710e-03 2.544921875000000000e+01 5.267986655235290527e-01 -7.118197083473205566e-01 2.035540819168090820e+00 1.899635940790176392e-01 9.767336398363120342e-02 5.213668346405029297e-01 -8.261660933494566761e-01 1.812908645267144038e+03 3.312984103225178956e+01 -1.070440541098526666e+02
2.022043254199981689e+07 -6.462145747719760802e-01 2.207494657126268800e-01 5.361192046412485007e-02 9.245671145440173433e+00 -4.038661567029155908e-01 5.379396763080768196e-02 2.541406250000000000e+01 5.264379978179931641e-01 -7.187840342521667480e-01 2.036435842514038086e+00 1.893762350082396906e-01 9.669797867536550351e-02 5.236607193946837269e-01 -8.249639868736267090e-01 1.814474497615265591e+03 3.314620074965909424e+01 -1.071545760881446654e+02
2.022876554199981689e+07 -6.146047526323175081e-01 2.160011529093517624e-01 4.531136221117680607e-02 9.017644706230653284e+00 -3.809643232413659208e-01 1.298401644697438906e-01 2.540820312500000000e+01 5.260154604911804199e-01 -7.256634235382080078e-01 2.037289381027221680e+00 1.887422204017638327e-01 9.582481533288959852e-02 5.258383154869078480e-01 -8.238252997398374244e-01 1.816040968221665707e+03 3.316253480846597768e+01 -1.072650864101981796e+02
2.023709854199981689e+07 -5.991698409412077320e-01 2.114638791176684796e-01 3.928815931412529827e-02 8.937235382930454719e+00 -3.701185683855803821e-01 1.391822903981152493e-01 2.540820312500000000e+01 5.255175828933715820e-01 -7.324341535568237305e-01 2.038136005401612216e+00 1.879902631044388095e-01 9.515766799449926205e-02 5.279021263122556373e-01 -8.227539062500000000e-01 1.817608056627994529e+03 3.317884354320926121e+01 -1.073755867432346633e+02
2.024543254199981689e+07 -5.638717213358668268e-01 1.974734440624552889e-01 3.043190054206763862e-02 8.813621050095822085e+00 -3.857630996960972891e-01 2.314275992426902406e-01 2.544335937500000000e+01 5.250263810157775879e-01 -7.391470670700073242e-01 2.038879632949828657e+00 1.873708218336104792e-01 9.439633786678319760e-02 5.298609733581542969e-01 -8.217231631278990589e-01 1.819175940991795187e+03 3.319512689684632534e+01 -1.074860810588543671e+02
2.025376554199981689e+07 -5.332288544517830298e-01 1.808601824433675176e-01 2.134801009392772730e-02 8.714009500335874847e+00 -3.905712647635976587e-01 2.457457072035278411e-01 2.540039062500000000e+01 5.245171785354614258e-01 -7.457702755928038441e-01 2.039580106735228604e+00 1.868439465761184692e-01 9.370207041502003065e-02 5.317465662956236683e-01 -8.207038640975952148e-01 1.820744238820481542e+03 3.321138101047302627e+01 -1.075965445557554716e+02
2.026209854199981689e+07 -5.180301120672116122e-01 1.685111275272473119e-01 1.479916753672225541e-02 8.687606438953720200e+00 -3.881603296216769583e-01 2.331801763965287988e-01 2.540820312500000000e+01 5.239997506141663708e-01 -7.523254156112672009e-01 2.040153980255126953e+00 1.863306611776352484e-01 9.310746192932137233e-02 5.337011218070983887e-01 -8.196188211441040039e-01 1.822313138990207563e+03 3.322760825438401611e+01 -1.077069922971524392e+02
2.027043254199981689e+07 -4.915538994506952752e-01 1.472589791378050850e-01 3.875956044586700931e-03 8.628799620420741334e+00 -3.640694316827403076e-01 2.551478371628762565e-01 2.544140625000000000e+01 5.233913660049438477e-01 -7.587839365005493164e-01 2.040681838989257812e+00 1.858253777027130405e-01 9.260813146829607878e-02 5.353760123252868652e-01 -8.186972737312316895e-01 1.823882824747531231e+03 3.324381299400325673e+01 -1.078174348075139477e+02
2.027876554199981689e+07 -4.709560164304040231e-01 1.213531708378026014e-01 -7.262617536508662007e-03 8.621598785498333584e+00 -3.881543942917656254e-01 1.988299602853634829e-01 2.543554687500000000e+01 5.227507352828979492e-01 -7.651718854904175915e-01 2.041078567504882812e+00 1.854531764984131970e-01 9.213266521692288491e-02 5.370263457298278809e-01 -8.177538514137266956e-01 1.825452920545912093e+03 3.325998800149977086e+01 -1.079278522156913027e+02
2.028709854199981689e+07 -4.611497350934141704e-01 1.104232284463124020e-01 -1.269611492947125136e-02 8.579593915117632363e+00 -3.845377757487060122e-01 1.476863099929357492e-01 2.543554687500000000e+01 5.220836400985717773e-01 -7.714554071426390491e-01 2.041389226913452148e+00 1.850667297840118408e-01 9.183278679847724224e-02 5.385768413543701172e-01 -8.168549537658691406e-01 1.827023610643376742e+03 3.327613643268734478e+01 -1.080382611443745020e+02
2.029543254199981689e+07 -4.454547722751748817e-01 8.651736213116473229e-02 -2.272398251490012969e-02 8.322764136218493647e+00 -3.676547548499033424e-01 9.129380836351420891e-02 2.542187500000000000e+01 5.213689804077148438e-01 -7.777105569839475319e-01 2.041588544845580611e+00 1.848308593034743985e-01 9.155343472957619411e-02 5.401610136032104492e-01 -8.158930540084835537e-01 1.828595058410026695e+03 3.329226185080619160e+01 -1.081486789395677732e+02
2.030376554199981689e+07 -4.339228980545328795e-01 6.576202321813470753e-02 -2.950167509716303260e-02 8.074335331395491977e+00 -3.134397937024060998e-01 -4.025950975749204019e-03 2.542773437500000000e+01 5.206196308135985218e-01 -7.838743329048156738e-01 2.041664123535155806e+00 1.846123188734054288e-01 9.145347774028787791e-02 5.416923761367797852e-01 -8.149378895759582520e-01 1.830166869630917290e+03 3.330836545296378404e+01 -1.082590870750725713e+02
2.031209954199981689e+07 -4.265736605558655969e-01 5.945055474748728308e-02 -3.465236285195212596e-02 7.945920441945919954e+00 -3.025897222430485867e-01 -2.810867189777122022e-02 2.542773437500000000e+01 5.198380947113037109e-01 -7.899115681648254395e-01 2.041606903076171875e+00 1.842912137508392334e-01 9.126838296651848537e-02 5.430040955543518066e-01 -8.141581416130067028e-01 1.831739416939103648e+03 3.332445034658630334e+01 -1.083695112487432084e+02
2.032043254199981689e+07 -4.155384145636756843e-01 4.505573824479129630e-02 -4.062843990636443026e-02 7.923117798024969183e+00 -2.291265610526906360e-01 -7.132008395367672726e-02 2.541601562500000000e+01 5.190368890762329102e-01 -7.959172129631041370e-01 2.041384220123291016e+00 1.841006428003310047e-01 9.102378785610208689e-02 5.442901253700256348e-01 -8.133694529533385120e-01 1.833312324904403795e+03 3.334051995174304039e+01 -1.084799286251194985e+02
2.032876554199981689e+07 -4.042600221152469753e-01 3.326386560141858517e-02 -4.607283230948960168e-02 8.017928791169980585e+00 -2.062537567501622482e-01 -1.549390143713891277e-01 2.539648437500000000e+01 5.182564258575439453e-01 -8.018684983253477894e-01 2.041012763977050781e+00 1.840423792600631991e-01 9.077803790569315134e-02 5.455162525177001953e-01 -8.125881552696226917e-01 1.834885792917556273e+03 3.335657602899911467e+01 -1.085903596634916255e+02
2.033709954199981689e+07 -3.976415503902596682e-01 2.838489827615082312e-02 -4.880413893178457696e-02 8.077935748856694076e+00 -1.701307373552856106e-01 -2.239727961995778838e-01 2.541406250000000000e+01 5.174115300178527832e-01 -8.077687621116638184e-01 2.040522813796996626e+00 1.839821338653564453e-01 9.072009474039087473e-02 5.467084050178527832e-01 -8.118067383766174316e-01 1.836460012929260984e+03 3.337262347014931407e+01 -1.087008219083090239e+02
2.034543254199981689e+07 -3.836457250641032712e-01 1.050610045612015986e-02 -4.970142747561621943e-02 8.238754395457091206e+00 -1.135440142432830868e-01 -3.049969093672224574e-01 2.542773437500000000e+01 5.165442228317260742e-01 -8.136557340621949352e-01 2.039925098419189009e+00 1.839421689510344904e-01 9.071242064237602931e-02 5.479140281677246094e-01 -8.110035657882689319e-01 1.838034621689505002e+03 3.338866306675885909e+01 -1.088112948895429497e+02
2.035376554199981689e+07 -3.723586911487348772e-01 2.164199091933534901e-03 -5.031963178811935805e-02 8.464380556359136776e+00 -9.670437521037843209e-02 -3.492858835905126025e-01 2.545703125000000000e+01 5.156700611114501953e-01 -8.195093870162961647e-01 2.039211511611938477e+00 1.838989555835723599e-01 9.069909900426877114e-02 5.490366816520690918e-01 -8.102551698684691273e-01 1.839609826040546068e+03 3.340469653298693942e+01 -1.089217936624891649e+02
2.036209854199981689e+07 -3.679334425675780951e-01 -7.077328169137072321e-03 -5.034459266327021010e-02 8.632400037881941657e+00 -7.985955625318752471e-02 -4.057056391245645877e-01 2.545703125000000000e+01 5.147765278816223145e-01 -8.253366947174072266e-01 2.038395881652832031e+00 1.839479506015777310e-01 9.076923131942753187e-02 5.501363277435302734e-01 -8.094900250434875488e-01 1.841185635649397909e+03 3.342072503869891875e+01 -1.090323225660467870e+02
2.037043254199981689e+07 -3.561517552653042928e-01 -1.975534783486667528e-02 -5.149841788435848000e-02 8.786017849559932813e+00 -9.552901594933260743e-02 -4.865986421770331916e-01 2.543554687500000000e+01 5.139111280441284180e-01 -8.311268091201782227e-01 2.037469863891600674e+00 1.841154694557190497e-01 9.077799320220958368e-02 5.511388778686523438e-01 -8.087686300277709961e-01 1.842762249971498477e+03 3.343674828838931035e+01 -1.091429013415074536e+02
2.037876554199981689e+07 -3.426523542702076819e-01 -2.867547875021656326e-02 -5.025538615015312516e-02 8.933634965469250844e+00 -6.543527688086492322e-02 -5.462672710059448544e-01 2.544531250000000000e+01 5.129964351654052734e-01 -8.369143009185789905e-01 2.036468029022216797e+00 1.842865347862243930e-01 9.083013981580745355e-02 5.521022677421569824e-01 -8.080665469169614479e-01 1.844339300545278775e+03 3.345276611692655422e+01 -1.092535068504031699e+02
2.038709854199981689e+07 -3.382339726055303419e-01 -3.444068335161868527e-02 -5.108941336684456186e-02 8.963638444312609366e+00 -6.543797475809731701e-02 -5.843031755416427941e-01 2.544531250000000000e+01 5.120584964752197266e-01 -8.426972627639769398e-01 2.035392999649047852e+00 1.844478845596314032e-01 9.100364893674864342e-02 5.531228184700012207e-01 -8.073120117187501110e-01 1.845916974585858043e+03 3.346877940142986319e+01 -1.093641542532477047e+02
2.039543254199981689e+07 -3.237547146805191955e-01 -4.277791504264279177e-02 -4.985498830411049659e-02 8.933634965469250844e+00 -5.339247183108440653e-02 -6.168078234543723504e-01 2.543945312500000000e+01 5.111080408096313477e-01 -8.484597206115721546e-01 2.034235954284667969e+00 1.846597492694854736e-01 9.112619608640672164e-02 5.540524721145629883e-01 -8.066119551658630371e-01 1.847495457440876180e+03 3.348479131724122482e+01 -1.094748589062910185e+02
2.040376554199981689e+07 -3.144412956109240986e-01 -4.850861889897244150e-02 -5.368049049040776732e-02 8.928834408854317672e+00 -8.470333330015654416e-02 -7.319354459679618952e-01 2.543359375000000000e+01 5.101591348648071289e-01 -8.542390465736389160e-01 2.033016204833984375e+00 1.848704814910888117e-01 9.123181551694879710e-02 5.549632310867309570e-01 -8.059252500534057617e-01 1.849074370697550648e+03 3.350079434319777505e+01 -1.095856050952200178e+02
2.041209854199981689e+07 -3.078268470578439109e-01 -4.818376826969464344e-02 -5.534446030723353532e-02 8.908432043240832598e+00 -7.988437672372636356e-02 -7.246003927178478188e-01 2.543554687500000000e+01 5.091919302940368652e-01 -8.600111007690428577e-01 2.031739950180053711e+00 1.850597262382506769e-01 9.140098839998248015e-02 5.558815598487854004e-01 -8.052294254302977405e-01 1.850653901837490139e+03 3.351679198938345650e+01 -1.096964013449262723e+02
2.042043254199981689e+07 -2.953332403562252129e-01 -5.042469599969913452e-02 -6.000481760388839958e-02 8.916833017316973198e+00 -6.302520505965869546e-02 -7.247244007094802987e-01 2.543554687500000000e+01 5.082068443298339844e-01 -8.657903075218198463e-01 2.030408143997192383e+00 1.852412074804306030e-01 9.158213436603560020e-02 5.567671060562133789e-01 -8.045549392700195312e-01 1.852234242181212267e+03 3.353278776306150633e+01 -1.098072612341764795e+02
2.042876554199981689e+07 -2.870157010216638493e-01 -4.862687954112812627e-02 -6.570953458230906208e-02 9.093253472915918678e+00 -9.676092271717118276e-02 -7.718344928090499213e-01 2.541015625000000000e+01 5.072017908096313477e-01 -8.715630769729614258e-01 2.029013633728027788e+00 1.854825019836426891e-01 9.186016023159038202e-02 5.576358437538145862e-01 -8.038658499717712402e-01 1.853815030412750048e+03 3.354877372740651253e+01 -1.099181630492504667e+02
2.043709954199981689e+07 -2.850636494925262721e-01 -4.889166757343964276e-02 -6.921355960000581675e-02 9.225268779826686583e+00 -6.064437822765232633e-02 -8.171817726586440012e-01 2.541015625000000000e+01 5.061669349670409046e-01 -8.773449659347534180e-01 2.027589321136474609e+00 1.857533901929855902e-01 9.212937206029896131e-02 5.584796667098997913e-01 -8.031863570213317871e-01 1.855396653715125694e+03 3.356475865189909769e+01 -1.100291365089154993e+02
2.044543254199981689e+07 -2.779742095164440263e-01 -5.142592014198700545e-02 -7.785512026923478712e-02 9.450894940728735705e+00 -2.935337313501118484e-02 -7.791856721234579064e-01 2.545898437500000000e+01 5.050804018974304199e-01 -8.831371068954465553e-01 2.026147603988647461e+00 1.859043091535567960e-01 9.249901771545415707e-02 5.593658089637755237e-01 -8.024920225143430397e-01 1.856978751292710058e+03 3.358074070674755518e+01 -1.101401494360097360e+02
2.045376554199981689e+07 -2.723287278048917015e-01 -6.036410935124902899e-02 -7.976875387851788124e-02 9.698123606398000973e+00 5.251547069510098531e-02 -7.638477558145901902e-01 2.546484375000000000e+01 5.040117502212524414e-01 -8.889245986938476562e-01 2.024673938751220703e+00 1.861992031335830411e-01 9.277109801769267694e-02 5.601282715797424316e-01 -8.018602132797241211e-01 1.858561530880865121e+03 3.359672925065273574e+01 -1.102512148713195614e+02
2.046209954199981689e+07 -2.691422647732082951e-01 -6.265942053087723840e-02 -8.113358323036201636e-02 9.831339052462512385e+00 8.020194373468403359e-02 -7.739404067381026042e-01 2.546484375000000000e+01 5.029110908508300781e-01 -8.947156667709350586e-01 2.023205280303955078e+00 1.864586919546127597e-01 9.318506717681891705e-02 5.609765648841857910e-01 -8.011585474014281116e-01 1.860145187917976955e+03 3.361272624543904897e+01 -1.103623477431543165e+02
2.047043254199981689e+07 -2.625098754932260747e-01 -7.737855751789059211e-02 -8.358512608692149348e-02 1.007016674405563528e+01 1.440073353957505020e-01 -7.737606315324447870e-01 2.542578125000000000e+01 5.017988085746765137e-01 -9.005229473114012562e-01 2.021763801574707031e+00 1.866988986730575562e-01 9.353719651699071713e-02 5.617749094963072620e-01 -8.005019426345825195e-01 1.861729362443639502e+03 3.362873353540251742e+01 -1.104735209997235330e+02
2.047876554199981689e+07 -2.529146344761681320e-01 -9.067727633689104394e-02 -7.774344420138554201e-02 1.025978873034565630e+01 2.210642371302367071e-01 -8.116970679781987386e-01 2.546093750000000000e+01 5.006842613220214844e-01 -9.063342213630675159e-01 2.020345449447631836e+00 1.869935840368270874e-01 9.404324740171439434e-02 5.625578761100769043e-01 -7.998237013816833496e-01 1.863314255981202905e+03 3.364475885119383491e+01 -1.105847519367673470e+02
2.048709854199981689e+07 -2.482402212499625338e-01 -9.905841296521965267e-02 -7.589297818245184513e-02 1.028619179172780740e+01 2.728459247123283804e-01 -8.214910079648705121e-01 2.543164062500000000e+01 4.996177554130553644e-01 -9.121318459510803223e-01 2.018939733505248579e+00 1.874916404485702515e-01 9.436625987291344386e-02 5.632827877998352051e-01 -7.991585731506347656e-01 1.864899864697196108e+03 3.366080491093445914e+01 -1.106960402572742339e+02
2.049543254199981689e+07 -2.386462533244096407e-01 -1.097564776345893445e-01 -6.924928244503071595e-02 1.030659415734129425e+01 3.137896273250642132e-01 -8.817472450367852543e-01 2.541210937500000000e+01 4.985171556472777765e-01 -9.179428219795229271e-01 2.017567634582519531e+00 1.879173666238784790e-01 9.474882483482370554e-02 5.639615654945373535e-01 -7.985343933105468750e-01 1.866486380295465324e+03 3.367687611373307277e+01 -1.108074052711473172e+02
2.050376554199981689e+07 -2.243948171942543590e-01 -1.178354802230105469e-01 -6.157291868407552271e-02 1.043260876848339613e+01 3.547238334099415136e-01 -9.987241580292576248e-01 2.541992187500000000e+01 4.974030256271361750e-01 -9.237619042396544300e-01 2.016259670257568359e+00 1.883103698492049616e-01 9.522195905447007613e-02 5.646557211875915527e-01 -7.978946566581726074e-01 1.868073434288069166e+03 3.369297143967600761e+01 -1.109188303302833418e+02
2.051209854199981689e+07 -2.177555372161307234e-01 -1.189964284909447029e-01 -5.491650041302904156e-02 1.048061433463276337e+01 3.715794438760623986e-01 -1.037017521458624358e+00 2.541992187500000000e+01 4.963496923446655273e-01 -9.296092987060546875e-01 2.015005588531494141e+00 1.887859553098678034e-01 9.561350196599968654e-02 5.653550028800964355e-01 -7.972399592399597168e-01 1.869661217709615130e+03 3.370909315290013097e+01 -1.110303287282882394e+02
2.052043254199981689e+07 -2.017943069346942730e-01 -1.207055947305772647e-01 -4.645637488725040676e-02 1.058502644100765266e+01 3.667529332433809852e-01 -1.098421806695539571e+00 2.549023437500000000e+01 4.952530264854431152e-01 -9.354704618453980602e-01 2.013809442520141602e+00 1.892433315515517633e-01 9.600828588008893105e-02 5.659345388412475586e-01 -7.966727018356323242e-01 1.871249930531363134e+03 3.372524210777050513e+01 -1.111419189348890484e+02
2.052876554199981689e+07 -1.841231722687552419e-01 -1.177774392268663151e-01 -3.801550894705572198e-02 1.064143298123316406e+01 3.944463128486793702e-01 -1.161523976698846328e+00 2.543554687500000000e+01 4.941508173942564808e-01 -9.413297176361086205e-01 2.012677431106567383e+00 1.897864937782287598e-01 9.635870158672343866e-02 5.664029717445373535e-01 -7.961682081222534180e-01 1.872839193566407857e+03 3.374141747480572917e+01 -1.112535785929664627e+02
